"concentration","area","scenario","water","week"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000840336134453782,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0172268907563025,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
7.95194684476747e-05,"cleaning","Baseline","Wet","8"
1.09446234146796,"cleaning","Baseline","Wet","8"
0.0227761485826002,"cleaning","Baseline","Wet","8"
0.000202321383571416,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.485571320544357,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0694285714285714,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0221428571428571,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.12624139861514e-05,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00173918170027119,"cleaning","Baseline","Wet","8"
0.00661157024793388,"cleaning","Baseline","Wet","8"
0.00157142857142857,"cleaning","Baseline","Wet","8"
0.0303278151032472,"cleaning","Baseline","Wet","8"
0.000486098678357073,"cleaning","Baseline","Wet","8"
9.46321315052632e-05,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0836134453781513,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00664079971332133,"cleaning","Baseline","Wet","8"
2.03102452308181,"cleaning","Baseline","Wet","8"
0.0363636363636364,"cleaning","Baseline","Wet","8"
0.011171875,"cleaning","Baseline","Wet","8"
0.002,"cleaning","Baseline","Wet","8"
0.0186986452129226,"cleaning","Baseline","Wet","8"
0.0764705882352941,"cleaning","Baseline","Wet","8"
0.058,"cleaning","Baseline","Wet","8"
0.0174409464292733,"cleaning","Baseline","Wet","8"
0.0882644628099174,"cleaning","Baseline","Wet","8"
0.03,"cleaning","Baseline","Wet","8"
0.107857142857143,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.45040291271234,"cleaning","Baseline","Wet","8"
0.253361344537815,"cleaning","Baseline","Wet","8"
0.004,"cleaning","Baseline","Wet","8"
0.166292812570487,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
4.35120873723171,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00181099976703317,"cleaning","Baseline","Wet","8"
0.999698913538214,"cleaning","Baseline","Wet","8"
0.00547196383939257,"cleaning","Baseline","Wet","8"
0.429411764705882,"cleaning","Baseline","Wet","8"
0.225571428571429,"cleaning","Baseline","Wet","8"
0.361521956576382,"cleaning","Baseline","Wet","8"
80.2787466113669,"cleaning","Baseline","Wet","8"
17.4606274260573,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.19,"cleaning","Baseline","Wet","8"
0.014,"cleaning","Baseline","Wet","8"
0.0183864664918756,"cleaning","Baseline","Wet","8"
0.0029940916361639,"cleaning","Baseline","Wet","8"
0.024,"cleaning","Baseline","Wet","8"
1.43928571428571,"cleaning","Baseline","Wet","8"
0.0498190385461697,"cleaning","Baseline","Wet","8"
0.0587686200526667,"cleaning","Baseline","Wet","8"
1.6,"cleaning","Baseline","Wet","8"
1.02033235581623,"cleaning","Baseline","Wet","8"
0.0271484375,"cleaning","Baseline","Wet","8"
0.053944727421864,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000100348433543926,"cleaning","Baseline","Wet","8"
2.30546218487395,"cleaning","Baseline","Wet","8"
1.44201680672269,"cleaning","Baseline","Wet","8"
0.0265225576083101,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.20264462809917,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0926638821304737,"cleaning","Baseline","Wet","8"
0.00224828934506354,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000420168067226891,"cleaning","Baseline","Wet","8"
0.000218715299093309,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0004296875,"cleaning","Baseline","Wet","8"
0.106924359965362,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0151428571428571,"cleaning","Baseline","Wet","8"
0.00714285714285714,"cleaning","Baseline","Wet","8"
0.0002950292833431,"cleaning","Baseline","Wet","8"
0.00119875800809653,"cleaning","Baseline","Wet","8"
0.00746226600631768,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0805962512303297,"cleaning","Baseline","Wet","8"
0.0596638655462185,"cleaning","Baseline","Wet","8"
0.000519524848541371,"cleaning","Baseline","Wet","8"
0.886558763480766,"cleaning","Baseline","Wet","8"
0.00371428571428571,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000217780618327953,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.155289638408049,"cleaning","Baseline","Wet","8"
0.001,"cleaning","Baseline","Wet","8"
0.00497189796800692,"cleaning","Baseline","Wet","8"
0.00255405049898609,"cleaning","Baseline","Wet","8"
0.072,"cleaning","Baseline","Wet","8"
7.82633961570419e-05,"cleaning","Baseline","Wet","8"
2.16917556807335,"cleaning","Baseline","Wet","8"
1.97352503296437e-05,"cleaning","Baseline","Wet","8"
0.000661157024793388,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00258846712646749,"cleaning","Baseline","Wet","8"
0.00106103047279518,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0083203125,"cleaning","Baseline","Wet","8"
0.000512773718530803,"cleaning","Baseline","Wet","8"
0.000195503421309873,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.199971620144834,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
2.35396359353582e-05,"cleaning","Baseline","Wet","8"
0.00673324338652259,"cleaning","Baseline","Wet","8"
0.000420168067226891,"cleaning","Baseline","Wet","8"
20.0664462809917,"cleaning","Baseline","Wet","8"
146.400818838948,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
3.27713445987931,"cleaning","Baseline","Wet","8"
2.59765625,"cleaning","Baseline","Wet","8"
1289.90081270536,"cleaning","Baseline","Wet","8"
1.42023460410557,"cleaning","Baseline","Wet","8"
0.279527173402797,"cleaning","Baseline","Wet","8"
1.351,"cleaning","Baseline","Wet","8"
2.50535773711908,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
181.280571428571,"cleaning","Baseline","Wet","8"
39.3298319327731,"cleaning","Baseline","Wet","8"
1.42602495543672,"cleaning","Baseline","Wet","8"
19.6196498054475,"cleaning","Baseline","Wet","8"
231.209243697479,"cleaning","Baseline","Wet","8"
1.589,"cleaning","Baseline","Wet","8"
475.3,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
7529.34818899821,"cleaning","Baseline","Wet","8"
1.5111573396934,"cleaning","Baseline","Wet","8"
160.42318043351,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
7.60957142857143,"cleaning","Baseline","Wet","8"
158.492142857143,"cleaning","Baseline","Wet","8"
0.000173607444502371,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00432338953739732,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0168132942326491,"cleaning","Baseline","Wet","8"
0.00588235294117647,"cleaning","Baseline","Wet","8"
0.00726317410450612,"cleaning","Baseline","Wet","8"
0.0168595041322314,"cleaning","Baseline","Wet","8"
0.00112013237001353,"cleaning","Baseline","Wet","8"
1.09214285714286,"cleaning","Baseline","Wet","8"
0.000187820175173997,"cleaning","Baseline","Wet","8"
0.102100840336134,"cleaning","Baseline","Wet","8"
0.006484375,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0151428571428571,"cleaning","Baseline","Wet","8"
0.000946321315052632,"cleaning","Baseline","Wet","8"
0.142436974789916,"cleaning","Baseline","Wet","8"
0.000301813182123282,"cleaning","Baseline","Wet","8"
4.30586806384506,"cleaning","Baseline","Wet","8"
6.23747242821061,"cleaning","Baseline","Wet","8"
0.114,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0433461217753078,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000330578512396694,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000420168067226891,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
5.56659597089784e-06,"cleaning","Baseline","Wet","8"
9.82588531226664e-06,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000418949972660563,"cleaning","Baseline","Wet","8"
0.00746816183192512,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00196517706245333,"cleaning","Baseline","Wet","8"
0.000428627889759133,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.49453781512605,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000631048686092351,"cleaning","Baseline","Wet","8"
8.75039558487545,"cleaning","Baseline","Wet","8"
0.34453781512605,"cleaning","Baseline","Wet","8"
0.332142857142857,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000423391851888772,"cleaning","Baseline","Wet","8"
8.8708138727036,"cleaning","Baseline","Wet","8"
0.1,"cleaning","Baseline","Wet","8"
0.000703125,"cleaning","Baseline","Wet","8"
0.349421487603306,"cleaning","Baseline","Wet","8"
0.117428571428571,"cleaning","Baseline","Wet","8"
0.0907151102191156,"cleaning","Baseline","Wet","8"
0.123571428571429,"cleaning","Baseline","Wet","8"
0.00106103047279518,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0872922776148583,"cleaning","Baseline","Wet","8"
0.126942148760331,"cleaning","Baseline","Wet","8"
0.0037109375,"cleaning","Baseline","Wet","8"
91.967675407188,"cleaning","Baseline","Wet","8"
0.00106103047279518,"cleaning","Baseline","Wet","8"
0.0110459433040078,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0504285714285714,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.152474785002615,"cleaning","Baseline","Wet","8"
0.00771150310637166,"cleaning","Baseline","Wet","8"
0.0935714285714286,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
2.73540638385992,"cleaning","Baseline","Wet","8"
0.00227038061930609,"cleaning","Baseline","Wet","8"
0.0574285714285714,"cleaning","Baseline","Wet","8"
0.0157367668097282,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.158840075387337,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.147058823529412,"cleaning","Baseline","Wet","8"
7360.44758106916,"cleaning","Baseline","Wet","8"
0.01303165548401,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0831932773109244,"cleaning","Baseline","Wet","8"
0.582635695476162,"cleaning","Baseline","Wet","8"
53.7611315274322,"cleaning","Baseline","Wet","8"
1.12663907439989,"cleaning","Baseline","Wet","8"
0.000649552826593471,"cleaning","Baseline","Wet","8"
0.057563025210084,"cleaning","Baseline","Wet","8"
0.00934907765502602,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.34009938046811,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0505714285714286,"cleaning","Baseline","Wet","8"
4.98940161406379,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.129256198347107,"cleaning","Baseline","Wet","8"
0.032,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00953125,"cleaning","Baseline","Wet","8"
0.00518084066471163,"cleaning","Baseline","Wet","8"
0.00569462767822849,"cleaning","Baseline","Wet","8"
0.2,"cleaning","Baseline","Wet","8"
0.108823529411765,"cleaning","Baseline","Wet","8"
0.0230613528278898,"cleaning","Baseline","Wet","8"
0.0559647813723665,"cleaning","Baseline","Wet","8"
0.227857142857143,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.326050420168067,"cleaning","Baseline","Wet","8"
0.00212206094559036,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00116632741734328,"cleaning","Baseline","Wet","8"
0.00287441902196417,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0251428571428571,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00733137829912024,"cleaning","Baseline","Wet","8"
3.35757984955822e-05,"cleaning","Baseline","Wet","8"
0.055,"cleaning","Baseline","Wet","8"
0.0112857142857143,"cleaning","Baseline","Wet","8"
0.0208264462809917,"cleaning","Baseline","Wet","8"
0.00784672478756824,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.160844191175759,"cleaning","Baseline","Wet","8"
0.764009908060669,"cleaning","Baseline","Wet","8"
0.000840336134453782,"cleaning","Baseline","Wet","8"
0.000117818690504075,"cleaning","Baseline","Wet","8"
0.0003125,"cleaning","Baseline","Wet","8"
0.0012747504773356,"cleaning","Baseline","Wet","8"
0.0113445378151261,"cleaning","Baseline","Wet","8"
0.00201430648901466,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.001,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000421258595940058,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000543811109116734,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.684503824533e-05,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000212795651393511,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00171428571428571,"cleaning","Baseline","Wet","8"
0.000307252082511503,"cleaning","Baseline","Wet","8"
0.000488758553274682,"cleaning","Baseline","Wet","8"
0.0001179106237472,"cleaning","Baseline","Wet","8"
0.00363636363636364,"cleaning","Baseline","Wet","8"
3.90625e-05,"cleaning","Baseline","Wet","8"
0.484175364233123,"cleaning","Baseline","Wet","8"
0.00279284627338326,"cleaning","Baseline","Wet","8"
0.0403479470209712,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00257142857142857,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
7.23657476216719e-05,"cleaning","Baseline","Wet","8"
0.00336134453781513,"cleaning","Baseline","Wet","8"
0.337428571428571,"cleaning","Baseline","Wet","8"
0.0026171875,"cleaning","Baseline","Wet","8"
5.201676538325,"cleaning","Baseline","Wet","8"
0.219319119396329,"cleaning","Baseline","Wet","8"
0.0258571428571429,"cleaning","Baseline","Wet","8"
0.120969221870755,"cleaning","Baseline","Wet","8"
0.00259201421877552,"cleaning","Baseline","Wet","8"
0.002,"cleaning","Baseline","Wet","8"
0.00198087945354507,"cleaning","Baseline","Wet","8"
0.00106103047279518,"cleaning","Baseline","Wet","8"
0.0033790021423595,"cleaning","Baseline","Wet","8"
0.0136814142687031,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.156428571428571,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00256545910342258,"cleaning","Baseline","Wet","8"
0.000912921739227245,"cleaning","Baseline","Wet","8"
0.0311827956989247,"cleaning","Baseline","Wet","8"
0.001,"cleaning","Baseline","Wet","8"
0.0957983193277311,"cleaning","Baseline","Wet","8"
0.5,"cleaning","Baseline","Wet","8"
0.0155371900826446,"cleaning","Baseline","Wet","8"
0.10672268907563,"cleaning","Baseline","Wet","8"
0.00228943127775813,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00096324758829649,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00302594286003091,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.000840336134453782,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.20900500393435e-05,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00625610948191593,"cleaning","Baseline","Wet","8"
0.467857142857143,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.127142857142857,"cleaning","Baseline","Wet","8"
0.00374526657869311,"cleaning","Baseline","Wet","8"
0.00127757160965825,"cleaning","Baseline","Wet","8"
0.184033613445378,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
8.53320423842317,"cleaning","Baseline","Wet","8"
0.00564988405455331,"cleaning","Baseline","Wet","8"
0.299970286810731,"cleaning","Baseline","Wet","8"
3.87373963762667,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
11.7685423341405,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0685728136327894,"cleaning","Baseline","Wet","8"
0.00707412644531714,"cleaning","Baseline","Wet","8"
0.322314049586777,"cleaning","Baseline","Wet","8"
0.0001171875,"cleaning","Baseline","Wet","8"
0.430672268907563,"cleaning","Baseline","Wet","8"
0.273714285714286,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00311729374370279,"cleaning","Baseline","Wet","8"
0.002,"cleaning","Baseline","Wet","8"
0.0171484375,"cleaning","Baseline","Wet","8"
39.4565405429702,"cleaning","Baseline","Wet","8"
1,"cleaning","Baseline","Wet","8"
0.00485963828259381,"cleaning","Baseline","Wet","8"
0.00106103047279518,"cleaning","Baseline","Wet","8"
12.8977082783546,"cleaning","Baseline","Wet","8"
0.002,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.085,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0445378151260504,"cleaning","Baseline","Wet","8"
0.000803595531825369,"cleaning","Baseline","Wet","8"
2.12,"cleaning","Baseline","Wet","8"
0.003,"cleaning","Baseline","Wet","8"
0.0657869012707722,"cleaning","Baseline","Wet","8"
3.36264462809917,"cleaning","Baseline","Wet","8"
1.78529411764706,"cleaning","Baseline","Wet","8"
7.89603753316625e-05,"cleaning","Baseline","Wet","8"
0.000494453675646154,"cleaning","Baseline","Wet","8"
0.332535484355181,"cleaning","Baseline","Wet","8"
0.000341088488288916,"cleaning","Baseline","Wet","8"
0.822,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0956650135305605,"cleaning","Baseline","Wet","8"
0.0380360020437841,"cleaning","Baseline","Wet","8"
0.258823529411765,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.85777701607798,"cleaning","Baseline","Wet","8"
0.730672268907563,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
3.76214285714286,"cleaning","Baseline","Wet","8"
0.0337733538759401,"cleaning","Baseline","Wet","8"
0.455816226783969,"cleaning","Baseline","Wet","8"
0.00110359017738833,"cleaning","Baseline","Wet","8"
0.0479994497504225,"cleaning","Baseline","Wet","8"
0.00798319327731092,"cleaning","Baseline","Wet","8"
0.3,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0887142857142857,"cleaning","Baseline","Wet","8"
0.721652892561984,"cleaning","Baseline","Wet","8"
0.018,"cleaning","Baseline","Wet","8"
0.0861882194526326,"cleaning","Baseline","Wet","8"
0.0884928430559978,"cleaning","Baseline","Wet","8"
0.0265257618198795,"cleaning","Baseline","Wet","8"
1.15371428571429,"cleaning","Baseline","Wet","8"
0.0317852629937218,"cleaning","Baseline","Wet","8"
0.0692901695981202,"cleaning","Baseline","Wet","8"
0.013,"cleaning","Baseline","Wet","8"
0.015546875,"cleaning","Baseline","Wet","8"
135.761656495121,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
8,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.784772208746107,"cleaning","Baseline","Wet","8"
1.2291425395542,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
28.6205882352941,"cleaning","Baseline","Wet","8"
0.0782941723306781,"cleaning","Baseline","Wet","8"
575.329546813335,"cleaning","Baseline","Wet","8"
3.43272727272727,"cleaning","Baseline","Wet","8"
0.0636618283677107,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.461050569717188,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
1.56087827935649,"cleaning","Baseline","Wet","8"
12.8913017353562,"cleaning","Baseline","Wet","8"
0.443916516194745,"cleaning","Baseline","Wet","8"
1.14261974584555,"cleaning","Baseline","Wet","8"
3.33142857142857,"cleaning","Baseline","Wet","8"
0.270378886137641,"cleaning","Baseline","Wet","8"
14.2373949579832,"cleaning","Baseline","Wet","8"
0.00140559364787824,"cleaning","Baseline","Wet","8"
88.0635714285714,"cleaning","Baseline","Wet","8"
2.917,"cleaning","Baseline","Wet","8"
0.00346507900067052,"cleaning","Baseline","Wet","8"
0.04,"cleaning","Baseline","Wet","8"
0.074,"cleaning","Baseline","Wet","8"
0.0290746229465489,"cleaning","Baseline","Wet","8"
66.7367685700739,"cleaning","Baseline","Wet","8"
0.729423264907136,"cleaning","Baseline","Wet","8"
0.013510128421369,"cleaning","Baseline","Wet","8"
0.152280035246603,"cleaning","Baseline","Wet","8"
4.46857142857143,"cleaning","Baseline","Wet","8"
1.28999885595397,"cleaning","Baseline","Wet","8"
0.007,"cleaning","Baseline","Wet","8"
0.00848824378236143,"cleaning","Baseline","Wet","8"
0.994380165289256,"cleaning","Baseline","Wet","8"
0.0450390625,"cleaning","Baseline","Wet","8"
0.0197950417566279,"cleaning","Baseline","Wet","8"
0.009,"cleaning","Baseline","Wet","8"
0.813025210084034,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
2.40672268907563,"cleaning","Baseline","Wet","8"
0.0555246596921731,"cleaning","Baseline","Wet","8"
0.00976095684299248,"cleaning","Baseline","Wet","8"
28.3369633208679,"cleaning","Baseline","Wet","8"
0.6,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.306714285714286,"cleaning","Baseline","Wet","8"
0.00439723844143787,"cleaning","Baseline","Wet","8"
3.06457142857143,"cleaning","Baseline","Wet","8"
0.0508293047203553,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.00101059189134089,"cleaning","Baseline","Wet","8"
0.161428571428571,"cleaning","Baseline","Wet","8"
10.1867662538413,"cleaning","Baseline","Wet","8"
0.0158196753527493,"cleaning","Baseline","Wet","8"
0.242857142857143,"cleaning","Baseline","Wet","8"
0.0949579831932773,"cleaning","Baseline","Wet","8"
0.00219522299060392,"cleaning","Baseline","Wet","8"
0.000168766702516822,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0179296875,"cleaning","Baseline","Wet","8"
0.0242424242424242,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0333531804182447,"cleaning","Baseline","Wet","8"
0.1,"cleaning","Baseline","Wet","8"
0.00657142857142857,"cleaning","Baseline","Wet","8"
0.0585180828506247,"cleaning","Baseline","Wet","8"
0.117647058823529,"cleaning","Baseline","Wet","8"
0.00315069331952818,"cleaning","Baseline","Wet","8"
0.000218459120480107,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
0.0142148760330579,"cleaning","Baseline","Wet","8"
0.00117257274908287,"cleaning","Baseline","Wet","8"
3.63813080744035,"cleaning","Baseline","Wet","8"
