"concentration","area","scenario","water","week"
0.000109090909090909,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.00167272727272727,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.000327272727272727,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.0305175397199937,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.000145454545454545,"tray packing","Baseline","Dry","8"
0.00588235294117647,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.00109090909090909,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.000618181818181818,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.000436363636363636,"tray packing","Baseline","Dry","8"
0.00256,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.000109090909090909,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
3.63636363636364e-05,"tray packing","Baseline","Dry","8"
3.63636363636364e-05,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.461157024793388,"reject","Baseline","Dry","8"
0.251984126984127,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.435238095238095,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.48428571428571,"reject","Baseline","Dry","8"
3.32363636363636,"reject","Baseline","Dry","8"
0.219047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.185238095238095,"reject","Baseline","Dry","8"
1.47173553719008,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00416666666666667,"reject","Baseline","Dry","8"
0.68234126984127,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.20761904761905,"reject","Baseline","Dry","8"
0.476363636363636,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
3.92694214876033,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.153571428571429,"reject","Baseline","Dry","8"
6.41685950413223,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.28142857142857,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.319338842975207,"reject","Baseline","Dry","8"
0.562103174603175,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.2747619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.43234126984127,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.21333333333333,"reject","Baseline","Dry","8"
4.75504132231405,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0019047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
26.2085714285714,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
12.9823412698413,"reject","Baseline","Dry","8"
37.9117355371901,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000476190476190476,"reject","Baseline","Dry","8"
0.000330578512396694,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2354041.86329365,"reject","Baseline","Dry","8"
16607904.6457143,"reject","Baseline","Dry","8"
4.73372781065089e-05,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
9291650.45619835,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
20.8274380165289,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.03714285714286,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00165289256198347,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000476190476190476,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00138888888888889,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
7.24428571428571,"reject","Baseline","Dry","8"
1.21818181818182,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.079047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.2052380952381,"reject","Baseline","Dry","8"
0.0214285714285714,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000992063492063492,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.64330578512397,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.91857142857143,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
984.233134920635,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1102.14876033058,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
9.94,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
19.2914285714286,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
14.0380165289256,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
5.40198412698413,"reject","Baseline","Dry","8"
0.0019047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000992063492063492,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00330578512396694,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.263140495867769,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.38452380952381,"reject","Baseline","Dry","8"
1.46714285714286,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.489285714285714,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.65190476190476,"reject","Baseline","Dry","8"
0.338842975206612,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0732142857142857,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.28198347107438,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.113809523809524,"reject","Baseline","Dry","8"
0.00396825396825397,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00958677685950413,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00476190476190476,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1794582.39669421,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
921943.875992064,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2836823.02904762,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.323809523809524,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0787698412698413,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.308099173553719,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
3.04826446280992,"reject","Baseline","Dry","8"
1.16488095238095,"reject","Baseline","Dry","8"
0.158095238095238,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
17.3367063492063,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
4.73372781065089e-05,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
76.8727272727273,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.9047619047619e-05,"reject","Baseline","Dry","8"
67.7471428571429,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
3.24428571428571,"reject","Baseline","Dry","8"
1.69107142857143,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.54512396694215,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.266071428571429,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.749047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.239338842975207,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
7.98047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
3.62909090909091,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
5.28380952380952,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.222619047619048,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.187768595041322,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00661157024793388,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000992063492063492,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0119047619047619,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0872727272727273,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0323809523809524,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0805555555555556,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000661157024793388,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
24.6978512396694,"reject","Baseline","Dry","8"
10.6176587301587,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
24.0028571428571,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00654761904761905,"reject","Baseline","Dry","8"
0.000476190476190476,"reject","Baseline","Dry","8"
0.0809917355371901,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.2547619047619,"reject","Baseline","Dry","8"
0.0571428571428571,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.12297520661157,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0476190476190476,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0676190476190476,"reject","Baseline","Dry","8"
0.137851239669421,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00462809917355372,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00333333333333333,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00138888888888889,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
5.29042963056602e-06,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
10.152380952381,"reject","Baseline","Dry","8"
28.3085714285714,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
24.3206611570248,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
3.28571428571429,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
14.3004761904762,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
7.21322314049587,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0766942148760331,"reject","Baseline","Dry","8"
17.5752380952381,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
48.7248015873016,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
64.8038095238095,"reject","Baseline","Dry","8"
0.915702479338843,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000544378698224852,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.81680874337544e-06,"reject","Baseline","Dry","8"
0.000152380952380952,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
459922.55734127,"reject","Baseline","Dry","8"
2524765.55867769,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
53315.1147619048,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.646280991735537,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0386904761904762,"reject","Baseline","Dry","8"
1.22904761904762,"reject","Baseline","Dry","8"
2.55853174603175,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.58214876033058,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.52285714285714,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000330578512396694,"reject","Baseline","Dry","8"
0.00714285714285714,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000595238095238095,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0201652892561983,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0226190476190476,"reject","Baseline","Dry","8"
0.0585714285714286,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00142857142857143,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.000991735537190083,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.068099173553719,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.148571428571429,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.240674603174603,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00666666666666667,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
34.4301587301587,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0198347107438017,"reject","Baseline","Dry","8"
0.00555555555555556,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.0238095238095238,"reject","Baseline","Dry","8"
11.9352380952381,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.670436507936508,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.636694214876033,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
12.1319008264463,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.12560500715144e-05,"reject","Baseline","Dry","8"
27.1428571428571,"reject","Baseline","Dry","8"
3.66309523809524,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.161904761904762,"reject","Baseline","Dry","8"
1.67900826446281,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.00958677685950413,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
3486.63968253968,"reject","Baseline","Dry","8"
7.60235823407703e-05,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
28859.4909090909,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
9685.32904761905,"reject","Baseline","Dry","8"
0.000591715976331361,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.441390582383737,"reject","Baseline","Dry","8"
0.000243654822335025,"reject","Baseline","Dry","8"
0.00016243654822335,"reject","Baseline","Dry","8"
0.000591549295774648,"reject","Baseline","Dry","8"
0.0417142857142857,"reject","Baseline","Dry","8"
8.12182741116751e-05,"reject","Baseline","Dry","8"
1.9047619047619e-05,"reject","Baseline","Dry","8"
0.000166197151591902,"reject","Baseline","Dry","8"
0.222479338842975,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.737698412698413,"reject","Baseline","Dry","8"
0.0011943661971831,"reject","Baseline","Dry","8"
0.974761904761905,"reject","Baseline","Dry","8"
0.493333333333333,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.763888888888889,"reject","Baseline","Dry","8"
1.17454545454545,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
1.47857142857143,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.407933884297521,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.443055555555556,"reject","Baseline","Dry","8"
2.83173553719008,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.999404761904762,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
2.46190476190476,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.741818181818182,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0.530952380952381,"reject","Baseline","Dry","8"
0.5125,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
39.4819834710744,"reject","Baseline","Dry","8"
